item_id,item_name,order_count
489684,Breakfast Bun,3326
2735141,Classic 50cl,3325
603405,Iille Kebab Durum,3324
390480,Thai Wings 5 Stk.,3320
5982038,PEPPERONI,3318
2604805,Pommes Frites,3315
533757,Café Latte,3312
717410,Lille Pommes Frites,3310
5765159,Stjerneskud,3309
611215,Pommes Frites Stor,3308
5958703,FAD 2,3306
645941,Pommes Frites,3302
5947377,Sun top,3296
5951922,Unspecified,3283
428982,Grill Pølse,3277
656733,Kartoffelmad,3266
5945913,Velo 4,3264
822925,Rabarber lemonade,3260
480512,Sodavand / Vand,3254
446303,Fadøl klazzik,3247
5981737,"Royal Classic 4,6%",3240
5969887,Tuborg classic,3237
5960538,FAD lille,3234
523755,Øl & ½ l Cola / Sprite / Icetea,3231
5982582,Tilbud: 3 rundstykker,3225
5945914,Ice cold velo 3,3224
563399,Alm øl - Aften,3210
64283,Zula Speciel,3208
3005598,Cider/Breezer,3204
656740,Morgentoast,3204
453688,Unspecified,3202
5964932,Juice,3200
3527795,Fadøl,3199
5958553,Pølse Brød,3196
4043578,Soda,3185
5107442,Daim,3185
656739,Avocadotoast,3182
4293226,Pilsner 30,3179
5977273,Chokolade,3172
5552093,Morgentallerken,3171
446282,Aftenbuffet,3169
533902,Drink (95),3157
5960669,Flaske Øl,3153
5968970,snurre fastelavnsboller,3152
5957177,ARENA - 1 TIME,3152
1901386,Unspecified,3151
390504,Sur Og Sød - Kylling,3148
5943945,Cappuccino,3134
418863,Unspecified,3134
5953242,Dank & Juicy,3128
5943931,15. Tapas for 2 Personer,3126
449498,Ristet Hotdog,3125
3527750,Flaskeøl,3123
94557,Croissant butter,3118
821863,Cookie,3118
437742,Sodavand/vand,3118
4609884,Fisk 129kr,3117
64296,Afrikansk Øl,3116
515389,Entré,3116
5936756,Bundaberg,3116
680006,Fadøl,3111
3806364,Small salad,3109
969271,Diverse variabel,3100
5990054,Mellem sodavand,3099
656175,Vesuvio,3097
4158098,Lille soft ice,3097
471073,Unspecified,3095
684347,Pølsehorn,3092
2152165,Cigaretter,3088
450779,Morgenstykker & Birkes,3083
2562198,Pose,3081
909187,Kande Vand med Isterninger,3078
5948015,Energidrik,3076
5965814,Filter Kaffe (Lille),3075
2591346,gl.2 kugler/3 kl.,3073
5965798,Chokoladebolle,3070
449545,Brød,3069
1320295,Kande fadøl,3068
5965134,PEPSI MAX STOR,3065
5939974,Max Batonnets Glace Push Up Haribo X1 - 85ml,3056
5980336,Alm Kaffe,3054
955429,ALM PIZZA \ DURUM \ PITA,3053
447036,Americano,3052
5939931,Coca-cola,3052
5403340,Signature Chardonnay - Glas,3052
5552094,Ymer,3045
5943961,Lemonade/Cocio,3044
639111,Stegte nudler,3040
716906,Vand,3033
5404326,1. Delle m. brød,3031
2852539,Bacon/Cheese Burger,3026
591235,Unspecified,3025
2550919,Ispinde,3024
4701766,Delikatesser 29kr,3021
5967732,RTD 1 Flaske,3018
493629,Rød/Ristet Pølse,3008
2869582,Unspecified,3003
656709,Coca Cola Zero,3002
1298178,1664 blanc,2996
673995,Unspecified,2996
1098923,Klip Sprit,2991
533794,Sodavand,2986
1547877,Unspecified,2986
575689,Banan Müsli Bar (vegansk),2984
716604,Formiddag øl,2983
697135,Poser,2982
2852885,Flæskesteg stor,2982
429661,"SMA VIN Rose, Hvid, Rød",2980
437707,Flaske (25),2979
450788,Morgenbrød 20,2978
716675,Skole sandwich,2975
2759590,Div. Is,2970
616096,6,2968
489589,Varm Kakao Stor,2967
5969027,Te i løs vægt,2964
5960542,VIN glas,2964
390491,Stegte Ris - Oksemørbrad,2960
2550871,Cheeseburger,2958
5952091,Gløgg,2956
5943029,Fransk Hotdog,2955
5955641,Rullekebab 42,2952
5980318,Softice m. Drys (Stor),2952
5950109,Slik,2949
465771,Pepperoni,2944
685757,Rullebrød,2942
5982780,Fadøl lille (25),2940
2550916,Lille Softice/boerne softice,2937
2321973,Stor salat,2937
5965407,2.Adur,2936
699972,Hj. durum kebab,2930
5950103,Pommes Frites,2925
5952721,Unspecified,2924
3005558,Underberg,2920
5954191,Sodavand,2919
617050,Sodavand,2919
5981746,sodavand 25 cl,2916
390499,Ægnudler - Oksemørbrad,2912
497653,Dagens Ret,2912
5940345,Margherita,2908
5980672,Kebab Box & Sodavand,2905
617128,Stor Fadøl,2904
5986228,Lille med drys,2904
3107052,Fish&Chips,2904
5960545,BOLLE m. ost,2904
2550909,1 Kugle Is,2901
377903,Mix,2901
5951578,San Pellegrino Drink,2895
5977243,Unspecified,2890
543416,Sodavand,2888
455998,Pepperoni,2886
472906,Grimbergen Blonde,2882
656729,The - kop,2876
764244,Redbull,2874
658048,alm sodvand,2872
1248473,Fars lille pattegris,2869
615426,Z-Tilbud,2868
3745650,2 kugler,2867
656728,Varm Kakao med Flødeskum,2866
5964936,ROYAL CLASSIC STOR,2860
5981840,Sodavand,2859
3896098,Juice,2856
5935890,Todays dish,2856
5974415,Tempurashrimp (1 stk),2856
630261,Ekstra tilbehør 2,2854
390477,Sprøde Rejechips,2852
3740131,Husets Vin. Rød/ Hvid/ Rose. Glas,2850
340446,Unspecified,2850
5943955,Carlsberg,2846
5965135,PEPSI LILLE,2845
5953509,Bære,2844
764241,Fadøl,2838
5950907,MELLEM SMORREBROD,2836
2941053,Moules Frites,2835
611214,Pommes Frites Lille,2834
5950750,Hamburger,2832
1830817,B. Pepperoni,2832
5978274,Tuborg Classic Stor,2832
611220,Sodavand - Lille,2826
5207626,Dumlo,2825
2912750,Guf,2824
5953893,White Wine,2824
3740106,Herregårdsschnitzel,2823
603368,Ice Tea,2822
453713,Buffet Voksen,2820
1816259,Long Island,2820
5939258,American Grill Potato Chips,2820
5974429,Chicken Quesadilla/ kylling,2817
5955612,Salat Pizza 1 16,2816
656746,sodavand,2815
5964845,Snackkurv,2810
622545,Sodavand (25),2808
5986614,Sparkling Water,2800
619786,R4 Vegan Ramen,2798
5952092,Chocolate,2797
5967940,Sprit (22),2796
5946794,Pizza og grill,2789
540201,Unspecified,2779
570115,Unspecified,2778
473243,Fransk Hotdog,2776
5952110,Gløgg,2775
2562133,Smør,2772
5986327,Unspecified,2769
2305088,Glass wine,2767
2604768,Fransk Hotdog,2757
4890273,2 Kugler,2756
5939932,Faxe Kondi,2752
2557585,Friskbrygget kaffe,2751
4045358,Sodavand,2748
671822,Pita m. Shawarma,2746
5965782,Vand 50 cl,2745
622555,Flaske øl (35),2745
836111,Ristet hotdog,2745
556114,Unspecified,2744
622495,Lille Pommes Frites,2743
5994271,Magnum,2740
630247,Ekstra tilbehør 1,2734
622094,Patacrock​,2734
5955638,Alm,2732
603777,Pølsebrød,2731
3444203,Vand med Brus (50cl),2730
379315,Unspecified,2728
781104,Brunchtall,2724
556341,Blade,2722
5207145,Gourmet Lollies,2720
1249662,Dåse Sodavand,2718
465789,Mamma Mia,2718
5967706,Enkelt Drink,2718
5982532,Jolly Cola,2715
5552120,Cortado,2715
5958336,½ Other,2712
390520,Kow Udon Teriyaki - Kylling,2712
5981891,Øl,2709
676585,Sodavand,2708
5963838,Hoker MELLEM,2708
5994536,Sodavand flaske 50 cl,2708
446299,Sodavand 50 cl.,2705
5943917,5. Røget Laks med Parmesan Sandwich,2702
5964904,Cappuccino,2700
1694574,Unspecified,2700
2562180,Pannini,2700
3445393,La Galope Chardonnay Glas,2694
5994804,Burger,2692
5939947,Matilde Original,2692
3740125,Flaskevand. 50cl,2691
533834,Smurt Rundstykke med Pålæg og Kaffe,2688
5962174,Sodavand,2685
3444031,Fish n' Chips,2685
465794,Meat Lover,2684
5935955,Entrecote,2682
708171,Pose,2681
808958,Pepperoni,2681
5963236,Kildevand med eller Uden Brus,2680
656720,Cortado,2676
1642605,Cigaretter,2675
498414,Unspecified,2674
5995237,Fadøl lille,2670
5552126,Varm ingefærdrik,2667
533753,Cappuccino,2664
429648,"1664,Ipa,Grimberg",2664
671968,Rulle Shawarma,2663
5404158,Moules frites,2660
622554,Fadøl Stor (50),2659
658614,Diverse,2659
3008937,Lille sodavand,2658
5980331,Belgisk Vaffel med Is,2658
656726,Chai-Latte,2658
5963359,Åbningstilbud Håndmadder,2648
1658581,Kebabrulle Alm,2648
5772372,SOUPE AU PISTOU,2648
390511,Ingefær Og Cashew - Oksemørbrad,2648
382695,Pommes frites - lille,2646
638890,Kebab,2643
495529,Ølkort,2643
5983203,Potatoes,2636
480021,Cigaretter,2636
5939924,Huevo Chocolate Kinder,2636
3340674,Bag(small),2634
821938,Appelsin juice,2634
5967937,Fadøl Stor (40),2632
1259241,Herreklip,2632
821790,Unspecified,2627
552273,Sukker Søde Pandekager,2623
480016,Vin,2620
5953400,5 x Carlsberg,2616
5982281,Fransk Hotdog & Sodavand,2615
94538,"Bread, butter and scrambled eggs bacon",2614
660406,Pose,2614
5960686,Spiritus (40),2609
834885,Fransk hotdog,2608
450789,2 Stk. Morgenbrød Tilbud,2608
619800,.D3 Sodavand Dåse,2608
1424640,Vand,2607
931541,Citronkage,2606
1668417,Shots (30 ),2605
5693211,CORTADO,2602
5948171,Øl,2600
1469964,Unspecified,2597
5938359,B😍rnemenu,2596
1917775,Husets Spiritus 4cl,2595
480028,Happy hour,2594
3526060,Sodavand 50 cl,2592
5963356,Mad ud af huset,2592
5954255,Carlsberg,2590
3724390,Unspecified,2587
656289,Stor Pommes Frites,2586
2128282,Is,2585
5965526,Durum Kebab,2584
5960680,Cocktail,2580
5962011,1. Margherita,2580
1523513,Herreklip,2579
616485,"Chili Cheddar, Plain , Power",2579
893343,Sodavand,2578
367982,Slush ice - lille,2577
629060,Bolle m. smør & ost,2573
3772293,Drys,2568
5953019,9. Diavola,2568
1668418,Lux Fad,2566
5950099,Fransk Hotdog,2562
909191,"Chantenais, Sydfrankrig, Chardonnay",2562
5200563,Kinder Bueno,2560
446830,Pepperoni,2557
656973,Spiritus Shot (20),2556
5975867,Øl-Kort,2556
5963839,Classic MELLEM,2556
603366,Vitamin Drik,2553
604125,Royal Classic,2553
5952072,Gløgg,2552
622559,Sodavand (30),2551
4033460,Stor softice,2550
617155,Flaskeølkort,2549
3190751,Fritter,2547
5939776,Pain au chocolat,2544
1830838,DK,2542
373139,Kebab,2542
5943984,Guf,2542
3745688,Guf,2541
5967936,Fadøl Lille (25),2540
5974424,Chicken Nachos,2538
5963613,Sodavand,2536
2963607,Kildevand,2535
741922,Ølkort,2534
894679,Varm Valrhona chokolade,2532
4158120,Mellem soft ice,2529
2562132,Winererød,2529
2953545,Fynsk Forår,2526
489581,Chai Latte,2525
5941968,SHAKSHUKA,2524
489646,Coca Cola,2523
5968507,Filter Kaffe (Stor),2520
5965843,Stang,2520
1981432,Nordic Soda -  Ny fyldt,2512
931504,Cheesecake,2510
5990452,Unspecified,2510
5979165,1 Bowl with Kylling & Oksekød,2508
5974419,Chili Verde (1 stk),2505
5938216,Strømper,2504
826291,Lille sodavand,2503
5938116,Pizza Med Pepperoni,2500
5943924,13. Salat,2498
1642682,Spiritus 24,2496
5961294,Surdejsbolle Madspild,2496
2152164,Glas Vin,2492
630414,Best 13,2490
656708,Coca Cola,2490
5980661,Pita Kebab Menu,2490
763907,Mix,2488
5964926,"Smoothie med Banan, Jordbær og Appelsinjuice",2485
6004452,Unspecified,2484
390531,Massaman Karry - Oksemørbrad,2480
5014430,Aloe vera mango,2480
5953394,Hazy Jane,2480
1917770,Glas Vin,2478
611107,Pepperoni,2478
429183,Alm Øl Klippekort,2477
5961222,Florentiner,2476
5974418,Pulled Beef (3 stk),2475
955476,ALM PIZZA / Grillret,2472
5014104,Aqua Dor Med Brus,2470
523837,Lun Ret,2470
651051,Sodavand,2468
5981382,Sanpellegrino sodavand,2466
5981770,2023 Knipser Trocken,2466
2941225,Fiskefilet,2466
629335,Franskbrød med Ost,2465
5977272,Slik,2464
2550920,Ekstra Drys,2457
456149,Ekstra Tilbehør Fam,2456
638905,Stor Pommes Frites,2455
5552104,Toast svampe,2454
5892505,Mellem box,2451
497652,Sandwich,2449
478095,Ceres Top,2446
449595,Pomfrit,2446
5980688,Mineralvand,2445
4708014,Capri Sun / Kakao,2440
654470,Pose,2440
2735700,Unspecified,2439
2550903,Cocio,2439
2550911,3 Kugler Is,2439
5951092,Ekstra bubbles,2437
5955607,Meat Lover 11,2436
5404370,4. Stjernekaster,2436
5964830,Kridts Morgenbolle,2435
534084,Tun Mousse,2434
5952106,Cream,2433
578621,Bærepose,2432
5949692,Meatlover,2430
367981,Pommes frites,2430
489562,Flat White,2429
660328,Udbringning,2427
493609,Hotdog Rød/Ristet,2426
606982,Alm Spiritus,2425
945692,Pepperoni,2422
1420036,Pitabrød meny,2421
5964865,Sandwich med Tun pyntet med rejer,2420
5988963,Bag,2420
5938118,Kage,2420
456030,Ungdoms Pizza,2420
615548,Fadøl (Stor),2418
5964862,Sandwich Laks,2415
821939,Æblemost,2414
2733111,Fransk Hotdog,2412
622762,7 Herbs dip,2410
5946769,Pizza og grill,2410
5552096,Ricottatoast tomat,2409
5014513,Harboe Cola,2405
5986613,Still Water,2405
1118805,Special,2404
543412,Øl,2404
489973,Lille Pommes,2401
478213,Sauvignon Blanc glas,2400
5948712,Ingefærshot,2399
5937381,WINTER SALAD,2398
716682,Sandwich,2394
656730,Laksemad,2392
5985542,Icetea flsske,2388
5552103,Hønsesalat,2388
534549,Øl kort 10 stk,2388
5965141,FAXE KONDI FREE LILLE,2385
754347,Unspecified,2381
5985310,Kildevand,2380
472895,Kilkenny,2379
5943009,Fresh Strawberry,2370
5964884,Kridts kage,2370
5989679,Alm. Pilsner,2364
592184,Lille kande te,2362
5939823,Cookie,2361
4707509,Institution/ happy hour sidst time,2360
781126,Pølsehorn,2355
5947605,ORANGE JUICE,2354
5952111,Chocolate,2353
1420755,Durum kebab,2353
835139,Haps dog,2350
455993,Vesuivo,2348
2912432,Vaffel 1 kugle,2347
619789,R7 Wonton Ramen,2346
3806365,Large salad,2346
658044,san pellegrino,2340
502001,Bland Selv Salater - Stor,2337
5986234,Stor med drys,2337
5693300,ISKAFFE,2336
64298,Sodavand,2336
5962160,Fisk,2335
173054,Poser,2334
398663,Slush ice - mellem,2332
763903,Mix,2331
2562191,Smørrebrød,2328
5960529,FLAT WHITE & CORTADO,2328
603371,Kaffe,2328
4293296,Special 40,2328
431739,Unspecified,2327
751710,Bitter Alm. 2 cl,2327
6001581,Shawarma Durum,2325
604126,Sæsonens speciale øl,2321
478035,Rød Tuborg,2321
2604958,Kildevand,2321
5965454,46-Pommes Frites Pizza,2320
591251,Unspecified,2316
5978570,Pepperoni,2313
2152429,Flaske Øl,2312
5978265,Sodavand Stor,2310
4043512,Aften 4-11 år,2310
667762,Unspecified,2310
617158,Flaske øl,2310
498029,Clubsandwich,2309
5965120,Latte single,2305
5981870,Tuborg,2304
5391167,Unspecified,2301
382704,½ grillkylling med pommes frites,2300
489812,Fransk Hotdog,2298
3278527,Sodavand,2296
916724,Tuborg classic,2296
489695,Æblekage,2294
808995,Kylling Sandwich,2292
622814,Vand/Små,2292
5983209,Cherry BøQel,2290
2562177,Salat Bar,2289
5552095,Grød,2289
3896103,Rørvig Bryghus 50 cl,2289
493548,"0,5 Liter",2289
5937767,Fisk 35kr,2286
619785,R3 Miso Ramen,2286
390497,Pad Thai - Tofu,2284
3740107,Stegt Flæsk,2283
604058,Okseburger,2282
5981298,Italiensk IS,2280
622541,Bitter (20),2279
1452640,Nyt vinyl,2277
2611327,Classic 25cl,2276
5943965,"Ramløse Brus med/uden Citrus 0,33",2276
622494,Stor Pommes Frites,2274
1816213,Big Carlsberg,2274
5988573,Blomster 1,2272
909186,Økologisk Saft,2271
5943919,7. Tunmousse Sandwich,2270
781110,Lux Toast,2268
821869,Kanelsnegl,2268
5952120,Belgium Waffle,2264
5978146,Chilimayo,2260
629348,Dåsesodavand,2258
94534,Iced latte,2258
5964916,Varm iskakao,2255
639193,Hjemmelavet Forårsrulle (38),2254
5955600,Safari 4,2252
656288,Lille Pommes Frites,2249
615212,Durum Kylling,2248
808964,Salat pizza med Shawarma,2244
472914,1664 Blanc,2244
638904,Lille Pommes Frites,2244
5967734,RTD 3 Flasker,2244
5938198,Cappuccino,2244
5956445,SNEGL,2242
5954057,Lille vin,2241
5014098,Aqua D'or ½ Ltr,2240
5965416,10.Newroz,2240
5985392,Hot Dog,2240
616221,"Lille Sodavand 0,3 l",2235
622237,Pommes Frites - Stor Bakke,2235
2759584,Div. Varer,2235
622763,Chimichurri dip,2234
656713,Danskvand,2232
360657,Hotdog og ostepølser,2231
2611333,Sodavand 25 cl,2230
5693381,ESPRESSO,2230
5937414,topping,2230
660432,Poser,2230
64291,Vegetarisk kombination (V),2229
390498,Ægnudler - Rejer,2228
2858876,"Ekstra dressing, bacon, ost, æg,løg",2226
936681,Diverse Mønt,2225
5952769,Vand,2224
480017,Dobbelt + Vand,2224
909102,Pommes Frites med Aïoli,2220
2152432,Høker Stor,2220
378244,Dåse,2219
1424626,Barn (0-4 år),2217
2562170,Gazoz,2217
5963250,Et Glas Vin/ A Glass of Wine,2216
2562192,Fiskfilet,2214
377899,Pommes,2212
5952073,Chocolate,2211
5980684,1/2 L. Flaske Sodavand,2210
5961217,Croissant,2208
489693,Muffin,2208
1830816,A. Skinke,2208
617038,Signatur,2207
5964852,Kyllingesalat,2205
5981072,½ l. Classic Fadøl,2202
2562178,Lille Salat Bar,2199
94524,Flat white,2199
1420053,Pitabrød falafed,2199
2852537,Cheese Burger,2198
622079,Viagra​,2196
809022,"Sodavand 0,33 L",2193
5946920,Sandwich,2193
2562134,Ost,2193
5953818,Smirnoff Vodka (Single),2192
5950119,1 Flaske øl,2192
515301,"Sodavand Fad 0,50L",2190
2550904,Kildevand,2190
695500,Kage,2186
773394,Frokost pizza,2186
5228762,SPRIT,2185
4707752,Panini (Tomat & Ost),2185
508399,Sodavand,2184
554979,Running Sushi (Fredag – Søndag (Helligdag)),2180
538546,Grillkylling med Pommes Frites,2179
538541,Pølsemix,2177
5978613,"San Pellegrino 0,33 l",2175
5975675,Unspecified,2170
5939786,Fresh Mango,2165
500926,Unspecified,2165
447117,Unspecified,2162
3976145,Delikatesse,2160
5980160,Kaffe/Te + Kage,2155
5960540,FLASKE,2154
478109,Gin & Tonic,2152
5981706,Hovedret - Dagens Stegte Fisk,2148
5972899,"PEPSI MAX 0,5",2148
3896048,Ristet Pølse med Brød,2145
5014678,Juice organic apple,2145
5980677,Pita Kebab,2145
5765125,Stjerneskud,2145
390485,Kokos Suppe - Kylling,2144
5983215,Carbonara,2142
5982537,Ketchup,2140
5971677,Hotdog,2138
619782,S6 Kimchee (ca.200g.),2137
604092,"Luccarelli Bianco Salento Puglia, Italien",2137
2562176,Varm Ret,2136
5965408,A. Alexander,2136
5552100,Croissant,2136
2152809,FRIKADELLE,2133
622812,Ekstra 10,2133
821773,Mommy tallerken,2132
5980352,Sodavand,2130
5961246,Flat White,2128
1236848,Usp smørrebrød,2127
5953814,Gordon's Gin (single),2120
473241,Ristet Hotdog,2120
5937066,Twister Cosmixx,2120
467616,Stor Pommes Frites,2116
622751,Juicy Jamaican Jerk Chicken,2116
2152431,Høker Lille,2114
5770900,ÆBLEMOST,2112
616225,Mellem Fadøl,2112
489563,Caffe Latte Lille,2110
5230446,SHAKER 3 STK 100,2110
6001603,Dåsesodavand,2109
656738,Trøffeltoast,2106
461043,Smørrebrød,2105
656759,cult/Breezer,2105
5958546,Ristet Hotdog,2104
615213,Durum Mix,2103
5985566,Frokost sandwich,2103
2550875,Ribbensandwich,2100
5978272,Stor Carlsberg,2100
1105190,Kornprodukter og Ris,2100
382687,Ristet hotdog,2098
615488,Ristet Hotdog,2097
2941210,Fish n' Chips,2097
384616,2 Alm Frank hotdog,2096
5966952,Pizzasnegl tomat og ost,2095
5952101,Belgium Waffle,2094
429138,Unspecified,2092
5964939,HEINEKEN STOR,2090
377876,Rød/ristet pølse,2090
5964892,Børnenachos,2090
575694,Kanel knude,2089
5963332,Unspecified,2088
1917776,Spiritus (30),2088
5967742,Enkelt Shot,2088
5937864,Jerk Pork,2087
826461,Nøddekage,2086
5936237,Hindbaer,2085
2392391,En god kop kaffe,2084
5978557,Margherita,2082
569074,Sodavand/juice stor,2081
5961032,Unspecified,2080
5985331,Toast,2080
781097,Matchasmoo,2079
5969431,Unspecified,2078
1248407,Den lækre so,2076
5983193,Parma,2076
5203404,My Star Lipstick,2075
489633,Milkshake,2075
64299,Vand,2075
619796,E5 Tamago,2074
2550883,Pølsemix,2073
94542,Healthy  Start Breakfast,2072
489689,Croissant,2071
534101,Lille salat,2071
5965137,PEPSI STOR,2070
781128,Kage,2070
489630,Frappe,2066
4895496,Drys,2065
5964871,Spicy kylling burger,2065
647651,Dyppelse,2065
5974115,Sodavand,2064
537694,Tuborg guld,2062
656182,Faso,2059
489702,Kardemummesnurrer,2059
622467,Kong Hans Burger,2059
533917,Ale 16 + Thy Pilsner,2058
622061,Margherita D.O.C,2058
5978264,Sodavand Lille,2052
464118,Alm. Øl På Flaske,2051
5014529,Fanta Exotic,2050
489810,Almindelig Hotdog,2049
809745,Poser,2049
552858,Unspecified,2048
909108,Klassisk æggekage,2046
587792,Unspecified,2046
480008,Lux Øl,2046
5229023,KAFFE,2045
5950912,MIDDAGSRETTER,2044
377848,Rundstykke m/pålæg,2043
615232,Croissant,2043
5971634,Kartofler & Rødløg (V),2040
5971636,Pizza Meatballs,2040
4708002,Sodavand / Ice Tea,2040
552362,Kildevand,2040
390522,Panang Karry - Rejer,2040
622060,Margherita,2039
822616,Lille vand,2036
5107502,Magnum almond,2035
5983210,Potatoe Trufle,2034
5812495,CAPPUCHINO HAVRE,2034
5990057,Vand,2031
622236,Pommes Frites - Lille Bakke,2028
5962978,Sodavand,2028
5935891,Fish and chips,2028
2550886,Nuggets med Pomfritter,2025
5960531,TE,2025
487229,Kundens Humør,2025
606985,Sodavand,2025
5952082,Belgium Waffle,2024
5952087,Cream,2024
626470,"0,30 l",2024
615582,Pølse med Brød,2022
94539,Pancake set,2020
5939956,Ostepops,2016
1249648,"0,5L Sodavand",2015
